"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CUB","PATENT_ENV","TOT","PC","A","2001",3.33,
"CUB","PATENT_ENV","TOT","PC","A","2003",5.46,
"CUB","PATENT_ENV","TOT","PC","A","2004",7.23,
"CUB","PATENT_ENV","TOT","PC","A","2005",1.01,
"CUB","PATENT_ENV","TOT","PC","A","2006",22.43,
"CUB","PATENT_ENV","TOT","PC","A","2007",6.59,
"CUB","PATENT_ENV","TOT","PC","A","2008",7.28,
"CUB","PATENT_ENV","TOT","PC","A","2009",19.16,
"CUB","PATENT_ENV","TOT","PC","A","2010",0.93,
"CUB","PATENT_ENV","TOT","PC","A","2011",0.86,
"CUB","PATENT_ENV","TOT","PC","A","2012",10.04,
"CUB","PATENT_ENV","TOT","PC","A","2013",9.6,
"CUB","PATENT_ENV","TOT","PC","A","2017",3.88,
"CUB","PATENT_ENV","TOT","PC","A","2019",12.69,
"CYP","PATENT_ENV","TOT","PC","A","1987",12.5,
"CYP","PATENT_ENV","TOT","PC","A","1993",10.92,
"CYP","PATENT_ENV","TOT","PC","A","1995",16.57,
"CYP","PATENT_ENV","TOT","PC","A","1996",13.95,
"CYP","PATENT_ENV","TOT","PC","A","1997",15.56,
"CYP","PATENT_ENV","TOT","PC","A","1998",28.09,
"CYP","PATENT_ENV","TOT","PC","A","1999",17.3,
"CYP","PATENT_ENV","TOT","PC","A","2000",12.59,
"CYP","PATENT_ENV","TOT","PC","A","2001",25.4,
"CYP","PATENT_ENV","TOT","PC","A","2002",17.61,
"CYP","PATENT_ENV","TOT","PC","A","2003",5.49,
"CYP","PATENT_ENV","TOT","PC","A","2005",8.61,
"CYP","PATENT_ENV","TOT","PC","A","2006",11.65,
"CYP","PATENT_ENV","TOT","PC","A","2007",17.42,
"CYP","PATENT_ENV","TOT","PC","A","2008",18.73,
"CYP","PATENT_ENV","TOT","PC","A","2009",12.31,
"CYP","PATENT_ENV","TOT","PC","A","2010",14.43,
"CYP","PATENT_ENV","TOT","PC","A","2011",4.89,
"CYP","PATENT_ENV","TOT","PC","A","2012",9.59,
"CYP","PATENT_ENV","TOT","PC","A","2013",0.84,
"CYP","PATENT_ENV","TOT","PC","A","2014",19.75,
"CYP","PATENT_ENV","TOT","PC","A","2015",2.28,
"CYP","PATENT_ENV","TOT","PC","A","2016",7.02,
"CYP","PATENT_ENV","TOT","PC","A","2017",7.04,
"CYP","PATENT_ENV","TOT","PC","A","2018",1.5,
"CYP","PATENT_ENV","TOT","PC","A","2019",16.59,
"PRK","PATENT_ENV","TOT","PC","A","1975",66.67,
"PRK","PATENT_ENV","TOT","PC","A","1980",100,
"PRK","PATENT_ENV","TOT","PC","A","1984",72.73,
"PRK","PATENT_ENV","TOT","PC","A","1985",8.82,
"PRK","PATENT_ENV","TOT","PC","A","1989",8.33,
"PRK","PATENT_ENV","TOT","PC","A","1990",8.33,
"PRK","PATENT_ENV","TOT","PC","A","1992",9.57,
"PRK","PATENT_ENV","TOT","PC","A","1993",8.99,
"PRK","PATENT_ENV","TOT","PC","A","1994",14.29,
"PRK","PATENT_ENV","TOT","PC","A","1995",6.67,
"PRK","PATENT_ENV","TOT","PC","A","1996",26.97,
"PRK","PATENT_ENV","TOT","PC","A","1997",8.82,
"PRK","PATENT_ENV","TOT","PC","A","2001",5.26,
"PRK","PATENT_ENV","TOT","PC","A","2002",3.66,
"PRK","PATENT_ENV","TOT","PC","A","2003",10.15,
"PRK","PATENT_ENV","TOT","PC","A","2005",20.25,
"PRK","PATENT_ENV","TOT","PC","A","2006",14.53,
"PRK","PATENT_ENV","TOT","PC","A","2007",3.53,
"PRK","PATENT_ENV","TOT","PC","A","2008",6.57,
"PRK","PATENT_ENV","TOT","PC","A","2009",18.41,
"PRK","PATENT_ENV","TOT","PC","A","2010",14.81,
"PRK","PATENT_ENV","TOT","PC","A","2011",4.99,
"PRK","PATENT_ENV","TOT","PC","A","2012",13.51,
"PRK","PATENT_ENV","TOT","PC","A","2013",11.48,
"PRK","PATENT_ENV","TOT","PC","A","2014",15.11,
"PRK","PATENT_ENV","TOT","PC","A","2015",16.26,
"PRK","PATENT_ENV","TOT","PC","A","2016",16.3,
"PRK","PATENT_ENV","TOT","PC","A","2017",6.17,
"PRK","PATENT_ENV","TOT","PC","A","2018",18.47,
"PRK","PATENT_ENV","TOT","PC","A","2019",7.11,
"DOM","PATENT_ENV","TOT","PC","A","1981",100,
"DOM","PATENT_ENV","TOT","PC","A","1984",50,
"DOM","PATENT_ENV","TOT","PC","A","1989",60.24,
"DOM","PATENT_ENV","TOT","PC","A","1998",25,
"DOM","PATENT_ENV","TOT","PC","A","2000",11.55,
"DOM","PATENT_ENV","TOT","PC","A","2007",28.57,
"DOM","PATENT_ENV","TOT","PC","A","2009",15.8,
"DOM","PATENT_ENV","TOT","PC","A","2011",44.13,
"DOM","PATENT_ENV","TOT","PC","A","2013",46.19,
"DOM","PATENT_ENV","TOT","PC","A","2014",22.49,
"DOM","PATENT_ENV","TOT","PC","A","2015",6.67,
"DOM","PATENT_ENV","TOT","PC","A","2016",9.52,
"DOM","PATENT_ENV","TOT","PC","A","2018",13.85,
"DOM","PATENT_ENV","TOT","PC","A","2019",20,
"ECU","PATENT_ENV","TOT","PC","A","1983",57.14,
"ECU","PATENT_ENV","TOT","PC","A","1998",15.02,
"ECU","PATENT_ENV","TOT","PC","A","1999",37.52,
"ECU","PATENT_ENV","TOT","PC","A","2000",14.49,
"ECU","PATENT_ENV","TOT","PC","A","2004",8.61,
"ECU","PATENT_ENV","TOT","PC","A","2005",18.88,
"ECU","PATENT_ENV","TOT","PC","A","2006",24.56,
"ECU","PATENT_ENV","TOT","PC","A","2007",29.04,
"ECU","PATENT_ENV","TOT","PC","A","2008",4.57,
"ECU","PATENT_ENV","TOT","PC","A","2009",7.3,
"ECU","PATENT_ENV","TOT","PC","A","2010",6.23,
"ECU","PATENT_ENV","TOT","PC","A","2011",5.51,
"ECU","PATENT_ENV","TOT","PC","A","2012",5.26,
"ECU","PATENT_ENV","TOT","PC","A","2013",10.96,
"ECU","PATENT_ENV","TOT","PC","A","2015",18.87,
"ECU","PATENT_ENV","TOT","PC","A","2016",14.62,
"ECU","PATENT_ENV","TOT","PC","A","2018",26.87,
"EGY","PATENT_ENV","TOT","PC","A","1960",50,
"EGY","PATENT_ENV","TOT","PC","A","1979",50,
"EGY","PATENT_ENV","TOT","PC","A","1982",100,
"EGY","PATENT_ENV","TOT","PC","A","1983",14.29,
"EGY","PATENT_ENV","TOT","PC","A","1985",13.05,
"EGY","PATENT_ENV","TOT","PC","A","1997",10.65,
"EGY","PATENT_ENV","TOT","PC","A","1998",3.64,
"EGY","PATENT_ENV","TOT","PC","A","1999",10.11,
"EGY","PATENT_ENV","TOT","PC","A","2000",8.33,
"EGY","PATENT_ENV","TOT","PC","A","2001",1.26,
"EGY","PATENT_ENV","TOT","PC","A","2002",1.54,
"EGY","PATENT_ENV","TOT","PC","A","2003",10.63,
"EGY","PATENT_ENV","TOT","PC","A","2004",5.18,
"EGY","PATENT_ENV","TOT","PC","A","2005",10.46,
"EGY","PATENT_ENV","TOT","PC","A","2006",6.76,
"EGY","PATENT_ENV","TOT","PC","A","2007",8.16,
"EGY","PATENT_ENV","TOT","PC","A","2008",5.29,
"EGY","PATENT_ENV","TOT","PC","A","2009",12.93,
"EGY","PATENT_ENV","TOT","PC","A","2010",13.65,
"EGY","PATENT_ENV","TOT","PC","A","2011",13.11,
"EGY","PATENT_ENV","TOT","PC","A","2012",13.69,
"EGY","PATENT_ENV","TOT","PC","A","2013",10.23,
"EGY","PATENT_ENV","TOT","PC","A","2014",18.4,
"EGY","PATENT_ENV","TOT","PC","A","2015",13.5,
"EGY","PATENT_ENV","TOT","PC","A","2016",9.15,
"EGY","PATENT_ENV","TOT","PC","A","2017",5.17,
"EGY","PATENT_ENV","TOT","PC","A","2018",11.81,
"EGY","PATENT_ENV","TOT","PC","A","2019",6.25,
"SLV","PATENT_ENV","TOT","PC","A","1995",20.12,
"SLV","PATENT_ENV","TOT","PC","A","1997",12.25,
"SLV","PATENT_ENV","TOT","PC","A","1999",4.38,
"SLV","PATENT_ENV","TOT","PC","A","2000",13.74,
"SLV","PATENT_ENV","TOT","PC","A","2002",8.1,
"SLV","PATENT_ENV","TOT","PC","A","2003",13.33,
"SLV","PATENT_ENV","TOT","PC","A","2004",53,
"SLV","PATENT_ENV","TOT","PC","A","2008",22.22,
"SLV","PATENT_ENV","TOT","PC","A","2013",6.67,
"SLV","PATENT_ENV","TOT","PC","A","2015",50,
"SLV","PATENT_ENV","TOT","PC","A","2017",20.7,
"SLV","PATENT_ENV","TOT","PC","A","2018",50,
"GNQ","PATENT_ENV","TOT","PC","A","2002",100,
"ERI","PATENT_ENV","TOT","PC","A","2006",100,
"ERI","PATENT_ENV","TOT","PC","A","2008",15.45,
"ERI","PATENT_ENV","TOT","PC","A","2016",78.13,
"ERI","PATENT_ENV","TOT","PC","A","2019",100,
"EST","PATENT_ENV","TOT","PC","A","1991",20,
"EST","PATENT_ENV","TOT","PC","A","1992",16.67,
"EST","PATENT_ENV","TOT","PC","A","1993",22.62,
"EST","PATENT_ENV","TOT","PC","A","1994",13.04,
"EST","PATENT_ENV","TOT","PC","A","1997",7.41,
"EST","PATENT_ENV","TOT","PC","A","1998",18.97,
"EST","PATENT_ENV","TOT","PC","A","2000",9.92,
"EST","PATENT_ENV","TOT","PC","A","2001",0.92,
"EST","PATENT_ENV","TOT","PC","A","2002",4.55,
"EST","PATENT_ENV","TOT","PC","A","2003",8.96,
"EST","PATENT_ENV","TOT","PC","A","2004",11.76,
"EST","PATENT_ENV","TOT","PC","A","2005",5.21,
"EST","PATENT_ENV","TOT","PC","A","2006",2.52,
"EST","PATENT_ENV","TOT","PC","A","2007",7.91,
"EST","PATENT_ENV","TOT","PC","A","2008",10.64,
"EST","PATENT_ENV","TOT","PC","A","2009",10.98,
"EST","PATENT_ENV","TOT","PC","A","2010",25.2,
"EST","PATENT_ENV","TOT","PC","A","2011",22.95,
"EST","PATENT_ENV","TOT","PC","A","2012",24.54,
"EST","PATENT_ENV","TOT","PC","A","2013",6.12,
"EST","PATENT_ENV","TOT","PC","A","2014",17.63,
"EST","PATENT_ENV","TOT","PC","A","2015",17.58,
"EST","PATENT_ENV","TOT","PC","A","2016",16.25,
"EST","PATENT_ENV","TOT","PC","A","2017",14.88,
"EST","PATENT_ENV","TOT","PC","A","2018",12.21,
"EST","PATENT_ENV","TOT","PC","A","2019",3.3,
"ETH","PATENT_ENV","TOT","PC","A","2004",17.05,
"ETH","PATENT_ENV","TOT","PC","A","2005",5,
"ETH","PATENT_ENV","TOT","PC","A","2006",12.77,
"ETH","PATENT_ENV","TOT","PC","A","2008",12.66,
"ETH","PATENT_ENV","TOT","PC","A","2009",10.16,
"ETH","PATENT_ENV","TOT","PC","A","2010",33.99,
"ETH","PATENT_ENV","TOT","PC","A","2011",48.54,
"ETH","PATENT_ENV","TOT","PC","A","2012",29.53,
"ETH","PATENT_ENV","TOT","PC","A","2013",33.33,
"ETH","PATENT_ENV","TOT","PC","A","2014",10.71,
"ETH","PATENT_ENV","TOT","PC","A","2015",20.6,
"ETH","PATENT_ENV","TOT","PC","A","2016",11.66,
"ETH","PATENT_ENV","TOT","PC","A","2017",8.25,
"ETH","PATENT_ENV","TOT","PC","A","2018",25,
"ETH","PATENT_ENV","TOT","PC","A","2019",43.1,
"FJI","PATENT_ENV","TOT","PC","A","1994",100,
"FJI","PATENT_ENV","TOT","PC","A","2002",50,
"FJI","PATENT_ENV","TOT","PC","A","2007",20,
"FJI","PATENT_ENV","TOT","PC","A","2009",100,
"FJI","PATENT_ENV","TOT","PC","A","2014",60.24,
"GAB","PATENT_ENV","TOT","PC","A","1975",50,
"GAB","PATENT_ENV","TOT","PC","A","1980",100,
"GAB","PATENT_ENV","TOT","PC","A","1991",27.32,
"GAB","PATENT_ENV","TOT","PC","A","2005",20.66,
"GAB","PATENT_ENV","TOT","PC","A","2006",17.65,
"GAB","PATENT_ENV","TOT","PC","A","2009",9.22,
"GAB","PATENT_ENV","TOT","PC","A","2011",8.93,
"GAB","PATENT_ENV","TOT","PC","A","2013",41.32,
"GAB","PATENT_ENV","TOT","PC","A","2014",20,
"GAB","PATENT_ENV","TOT","PC","A","2015",40,
"GEO","PATENT_ENV","TOT","PC","A","1988",100,
"GEO","PATENT_ENV","TOT","PC","A","1990",33.33,
"GEO","PATENT_ENV","TOT","PC","A","1991",57.14,
"GEO","PATENT_ENV","TOT","PC","A","1993",22.81,
"GEO","PATENT_ENV","TOT","PC","A","1995",33.33,
"GEO","PATENT_ENV","TOT","PC","A","1996",19.05,
"GEO","PATENT_ENV","TOT","PC","A","1998",22.07,
"GEO","PATENT_ENV","TOT","PC","A","1999",34.72,
"GEO","PATENT_ENV","TOT","PC","A","2001",7.82,
"GEO","PATENT_ENV","TOT","PC","A","2002",22.46,
"GEO","PATENT_ENV","TOT","PC","A","2003",3.28,
"GEO","PATENT_ENV","TOT","PC","A","2004",1.15,
"GEO","PATENT_ENV","TOT","PC","A","2005",10.71,
"GEO","PATENT_ENV","TOT","PC","A","2006",27.72,
"GEO","PATENT_ENV","TOT","PC","A","2007",11.5,
"GEO","PATENT_ENV","TOT","PC","A","2008",7.98,
"GEO","PATENT_ENV","TOT","PC","A","2009",8.55,
"GEO","PATENT_ENV","TOT","PC","A","2010",22.5,
"GEO","PATENT_ENV","TOT","PC","A","2011",7.41,
"GEO","PATENT_ENV","TOT","PC","A","2012",17.65,
"GEO","PATENT_ENV","TOT","PC","A","2013",11.23,
"GEO","PATENT_ENV","TOT","PC","A","2014",3.61,
"GEO","PATENT_ENV","TOT","PC","A","2015",12.03,
"GEO","PATENT_ENV","TOT","PC","A","2016",23.68,
"GEO","PATENT_ENV","TOT","PC","A","2017",13.11,
"GEO","PATENT_ENV","TOT","PC","A","2018",18.08,
"GHA","PATENT_ENV","TOT","PC","A","1990",39.76,
"GHA","PATENT_ENV","TOT","PC","A","1993",40,
"GHA","PATENT_ENV","TOT","PC","A","1994",39.76,
"GHA","PATENT_ENV","TOT","PC","A","1998",38.17,
"GHA","PATENT_ENV","TOT","PC","A","2003",10.86,
"GHA","PATENT_ENV","TOT","PC","A","2005",21.16,
"GHA","PATENT_ENV","TOT","PC","A","2006",4.15,
"GHA","PATENT_ENV","TOT","PC","A","2007",12.35,
"GHA","PATENT_ENV","TOT","PC","A","2008",16.67,
"GHA","PATENT_ENV","TOT","PC","A","2010",25.45,
"GHA","PATENT_ENV","TOT","PC","A","2012",26.18,
"GHA","PATENT_ENV","TOT","PC","A","2013",11.63,
"GHA","PATENT_ENV","TOT","PC","A","2014",63.86,
"GHA","PATENT_ENV","TOT","PC","A","2015",7.07,
"GHA","PATENT_ENV","TOT","PC","A","2016",17.24,
"GHA","PATENT_ENV","TOT","PC","A","2017",15.67,
"GHA","PATENT_ENV","TOT","PC","A","2019",20,
"GTM","PATENT_ENV","TOT","PC","A","1979",100,
"GTM","PATENT_ENV","TOT","PC","A","1998",42.92,
"GTM","PATENT_ENV","TOT","PC","A","1999",27.32,
"GTM","PATENT_ENV","TOT","PC","A","2004",7.33,
"GTM","PATENT_ENV","TOT","PC","A","2005",15.21,
"GTM","PATENT_ENV","TOT","PC","A","2007",14.5,
"GTM","PATENT_ENV","TOT","PC","A","2008",12.17,
"GTM","PATENT_ENV","TOT","PC","A","2009",25.32,
"GTM","PATENT_ENV","TOT","PC","A","2011",63.29,
"GTM","PATENT_ENV","TOT","PC","A","2019",30.03,
"GIN","PATENT_ENV","TOT","PC","A","1974",50,
"GIN","PATENT_ENV","TOT","PC","A","1990",100,
"HTI","PATENT_ENV","TOT","PC","A","1974",100,
"HND","PATENT_ENV","TOT","PC","A","2001",28.21,
"HND","PATENT_ENV","TOT","PC","A","2002",15.82,
"HND","PATENT_ENV","TOT","PC","A","2005",9.52,
"HND","PATENT_ENV","TOT","PC","A","2014",100,
"HKG","PATENT_ENV","TOT","PC","A","1971",50,
"HKG","PATENT_ENV","TOT","PC","A","1972",12.5,
"HKG","PATENT_ENV","TOT","PC","A","1975",3.33,
"HKG","PATENT_ENV","TOT","PC","A","1980",5.56,
"HKG","PATENT_ENV","TOT","PC","A","1981",16.8,
"HKG","PATENT_ENV","TOT","PC","A","1982",2.94,
"HKG","PATENT_ENV","TOT","PC","A","1985",4.71,
"HKG","PATENT_ENV","TOT","PC","A","1986",0.93,
"HKG","PATENT_ENV","TOT","PC","A","1987",1.86,
"HKG","PATENT_ENV","TOT","PC","A","1988",3.63,
"HKG","PATENT_ENV","TOT","PC","A","1989",6.74,
"HKG","PATENT_ENV","TOT","PC","A","1990",2.05,
"HKG","PATENT_ENV","TOT","PC","A","1991",9.01,
"HKG","PATENT_ENV","TOT","PC","A","1992",4.42,
"HKG","PATENT_ENV","TOT","PC","A","1993",3.19,
"HKG","PATENT_ENV","TOT","PC","A","1994",4.96,
"HKG","PATENT_ENV","TOT","PC","A","1995",2.83,
"HKG","PATENT_ENV","TOT","PC","A","1996",5.87,
"HKG","PATENT_ENV","TOT","PC","A","1997",5,
"HKG","PATENT_ENV","TOT","PC","A","1998",7.46,
"HKG","PATENT_ENV","TOT","PC","A","1999",5.95,
"HKG","PATENT_ENV","TOT","PC","A","2000",5.97,
"HKG","PATENT_ENV","TOT","PC","A","2001",8.16,
"HKG","PATENT_ENV","TOT","PC","A","2002",6.84,
"HKG","PATENT_ENV","TOT","PC","A","2003",6.81,
"HKG","PATENT_ENV","TOT","PC","A","2004",6.77,
"HKG","PATENT_ENV","TOT","PC","A","2005",6.33,
"HKG","PATENT_ENV","TOT","PC","A","2006",6.18,
"HKG","PATENT_ENV","TOT","PC","A","2007",8.75,
"HKG","PATENT_ENV","TOT","PC","A","2008",7.32,
"HKG","PATENT_ENV","TOT","PC","A","2009",9.73,
"HKG","PATENT_ENV","TOT","PC","A","2010",11.51,
"HKG","PATENT_ENV","TOT","PC","A","2011",6.4,
"HKG","PATENT_ENV","TOT","PC","A","2012",7.83,
"HKG","PATENT_ENV","TOT","PC","A","2013",10.78,
"HKG","PATENT_ENV","TOT","PC","A","2014",11.03,
"HKG","PATENT_ENV","TOT","PC","A","2015",7.79,
"HKG","PATENT_ENV","TOT","PC","A","2016",11.93,
"HKG","PATENT_ENV","TOT","PC","A","2017",10.85,
"HKG","PATENT_ENV","TOT","PC","A","2018",7.72,
"HKG","PATENT_ENV","TOT","PC","A","2019",12.84,
"IND","PATENT_ENV","TOT","PC","A","1973",10.17,
"IND","PATENT_ENV","TOT","PC","A","1975",7.79,
"IND","PATENT_ENV","TOT","PC","A","1976",17.86,
"IND","PATENT_ENV","TOT","PC","A","1977",4.17,
"IND","PATENT_ENV","TOT","PC","A","1978",26.28,
"IND","PATENT_ENV","TOT","PC","A","1979",16.13,
"IND","PATENT_ENV","TOT","PC","A","1980",17.78,
"IND","PATENT_ENV","TOT","PC","A","1981",28.89,
"IND","PATENT_ENV","TOT","PC","A","1982",22.43,
"IND","PATENT_ENV","TOT","PC","A","1983",16.15,
"IND","PATENT_ENV","TOT","PC","A","1984",7.41,
"IND","PATENT_ENV","TOT","PC","A","1985",11.94,
"IND","PATENT_ENV","TOT","PC","A","1986",8.91,
"IND","PATENT_ENV","TOT","PC","A","1987",10.72,
"IND","PATENT_ENV","TOT","PC","A","1988",10.05,
"IND","PATENT_ENV","TOT","PC","A","1989",10.82,
"IND","PATENT_ENV","TOT","PC","A","1990",6.92,
"IND","PATENT_ENV","TOT","PC","A","1991",5.43,
"IND","PATENT_ENV","TOT","PC","A","1992",4.77,
"IND","PATENT_ENV","TOT","PC","A","1993",10.43,
"IND","PATENT_ENV","TOT","PC","A","1994",13.41,
"IND","PATENT_ENV","TOT","PC","A","1995",6.25,
"IND","PATENT_ENV","TOT","PC","A","1996",6.65,
"IND","PATENT_ENV","TOT","PC","A","1997",8.69,
"IND","PATENT_ENV","TOT","PC","A","1998",6.01,
"IND","PATENT_ENV","TOT","PC","A","1999",5.37,
"IND","PATENT_ENV","TOT","PC","A","2000",6.66,
"IND","PATENT_ENV","TOT","PC","A","2001",5.4,
"IND","PATENT_ENV","TOT","PC","A","2002",6.66,
"IND","PATENT_ENV","TOT","PC","A","2003",5.63,
"IND","PATENT_ENV","TOT","PC","A","2004",5.87,
"IND","PATENT_ENV","TOT","PC","A","2005",6.4,
"IND","PATENT_ENV","TOT","PC","A","2006",7.21,
"IND","PATENT_ENV","TOT","PC","A","2007",7.26,
"IND","PATENT_ENV","TOT","PC","A","2008",9.08,
"IND","PATENT_ENV","TOT","PC","A","2009",10.77,
"IND","PATENT_ENV","TOT","PC","A","2010",11.07,
"IND","PATENT_ENV","TOT","PC","A","2011",12.03,
"IND","PATENT_ENV","TOT","PC","A","2012",11.03,
"IND","PATENT_ENV","TOT","PC","A","2013",10.87,
"IND","PATENT_ENV","TOT","PC","A","2014",9.43,
"IND","PATENT_ENV","TOT","PC","A","2015",10.08,
"IND","PATENT_ENV","TOT","PC","A","2016",10.2,
"IND","PATENT_ENV","TOT","PC","A","2017",9.63,
"IND","PATENT_ENV","TOT","PC","A","2018",8.71,
"IND","PATENT_ENV","TOT","PC","A","2019",8.77,
"IDN","PATENT_ENV","TOT","PC","A","1977",100,
"IDN","PATENT_ENV","TOT","PC","A","1979",40,
"IDN","PATENT_ENV","TOT","PC","A","1983",25,
"IDN","PATENT_ENV","TOT","PC","A","1984",21.46,
"IDN","PATENT_ENV","TOT","PC","A","1985",17.67,
"IDN","PATENT_ENV","TOT","PC","A","1988",15.02,
"IDN","PATENT_ENV","TOT","PC","A","1992",17.65,
"IDN","PATENT_ENV","TOT","PC","A","1993",9.86,
"IDN","PATENT_ENV","TOT","PC","A","1994",20.51,
"IDN","PATENT_ENV","TOT","PC","A","1995",4.53,
"IDN","PATENT_ENV","TOT","PC","A","1996",5.71,
"IDN","PATENT_ENV","TOT","PC","A","1997",11.74,
"IDN","PATENT_ENV","TOT","PC","A","1998",19.32,
"IDN","PATENT_ENV","TOT","PC","A","1999",2.32,
"IDN","PATENT_ENV","TOT","PC","A","2000",13.74,
"IDN","PATENT_ENV","TOT","PC","A","2001",2.61,
"IDN","PATENT_ENV","TOT","PC","A","2002",6.11,
"IDN","PATENT_ENV","TOT","PC","A","2003",6.62,
"IDN","PATENT_ENV","TOT","PC","A","2004",10.89,
"IDN","PATENT_ENV","TOT","PC","A","2005",6.57,
"IDN","PATENT_ENV","TOT","PC","A","2006",13.59,
"IDN","PATENT_ENV","TOT","PC","A","2007",10.59,
"IDN","PATENT_ENV","TOT","PC","A","2008",4.32,
"IDN","PATENT_ENV","TOT","PC","A","2009",7.5,
"IDN","PATENT_ENV","TOT","PC","A","2010",11.91,
"IDN","PATENT_ENV","TOT","PC","A","2011",10.28,
"IDN","PATENT_ENV","TOT","PC","A","2012",9.96,
"IDN","PATENT_ENV","TOT","PC","A","2013",15.05,
"IDN","PATENT_ENV","TOT","PC","A","2014",9.42,
"IDN","PATENT_ENV","TOT","PC","A","2015",14.34,
"IDN","PATENT_ENV","TOT","PC","A","2016",9.4,
"IDN","PATENT_ENV","TOT","PC","A","2017",13.33,
"IDN","PATENT_ENV","TOT","PC","A","2018",8.58,
"IDN","PATENT_ENV","TOT","PC","A","2019",6.63,
"IRN","PATENT_ENV","TOT","PC","A","1962",50,
"IRN","PATENT_ENV","TOT","PC","A","1976",16.67,
"IRN","PATENT_ENV","TOT","PC","A","1978",66.5,
"IRN","PATENT_ENV","TOT","PC","A","1979",100,
"IRN","PATENT_ENV","TOT","PC","A","1983",33.33,
"IRN","PATENT_ENV","TOT","PC","A","1984",22.22,
"IRN","PATENT_ENV","TOT","PC","A","1987",9.84,
"IRN","PATENT_ENV","TOT","PC","A","1988",6.12,
"IRN","PATENT_ENV","TOT","PC","A","1989",4.34,
"IRN","PATENT_ENV","TOT","PC","A","1990",14.18,
"IRN","PATENT_ENV","TOT","PC","A","1991",21.41,
"IRN","PATENT_ENV","TOT","PC","A","1992",4.88,
"IRN","PATENT_ENV","TOT","PC","A","1993",14.8,
"IRN","PATENT_ENV","TOT","PC","A","1994",13.28,
"IRN","PATENT_ENV","TOT","PC","A","1995",9.89,
"IRN","PATENT_ENV","TOT","PC","A","1997",17.2,
"IRN","PATENT_ENV","TOT","PC","A","1998",8.89,
"IRN","PATENT_ENV","TOT","PC","A","1999",10.95,
"IRN","PATENT_ENV","TOT","PC","A","2000",9.79,
"IRN","PATENT_ENV","TOT","PC","A","2001",1.91,
"IRN","PATENT_ENV","TOT","PC","A","2002",17.15,
"IRN","PATENT_ENV","TOT","PC","A","2003",14.89,
"IRN","PATENT_ENV","TOT","PC","A","2004",12.98,
"IRN","PATENT_ENV","TOT","PC","A","2005",15.76,
"IRN","PATENT_ENV","TOT","PC","A","2006",13.19,
"IRN","PATENT_ENV","TOT","PC","A","2007",11.07,
"IRN","PATENT_ENV","TOT","PC","A","2008",16.86,
"IRN","PATENT_ENV","TOT","PC","A","2009",11.62,
"IRN","PATENT_ENV","TOT","PC","A","2010",16.35,
"IRN","PATENT_ENV","TOT","PC","A","2011",20.49,
"IRN","PATENT_ENV","TOT","PC","A","2012",20.32,
"IRN","PATENT_ENV","TOT","PC","A","2013",16.69,
"IRN","PATENT_ENV","TOT","PC","A","2014",15.23,
"IRN","PATENT_ENV","TOT","PC","A","2015",18.2,
"IRN","PATENT_ENV","TOT","PC","A","2016",12.4,
"IRN","PATENT_ENV","TOT","PC","A","2017",11.52,
"IRN","PATENT_ENV","TOT","PC","A","2018",10.71,
"IRN","PATENT_ENV","TOT","PC","A","2019",8.9,
"IRQ","PATENT_ENV","TOT","PC","A","1979",66.67,
"IRQ","PATENT_ENV","TOT","PC","A","1982",50,
"IRQ","PATENT_ENV","TOT","PC","A","1990",100,
"IRQ","PATENT_ENV","TOT","PC","A","1991",100,
"IRQ","PATENT_ENV","TOT","PC","A","1994",28.21,
"IRQ","PATENT_ENV","TOT","PC","A","1995",50,
"IRQ","PATENT_ENV","TOT","PC","A","1997",72.83,
"IRQ","PATENT_ENV","TOT","PC","A","2003",42.74,
"IRQ","PATENT_ENV","TOT","PC","A","2006",9.38,
"IRQ","PATENT_ENV","TOT","PC","A","2011",11.66,
"IRQ","PATENT_ENV","TOT","PC","A","2013",16.5,
"IRQ","PATENT_ENV","TOT","PC","A","2015",85.71,
"IRQ","PATENT_ENV","TOT","PC","A","2018",7.9,
"IRQ","PATENT_ENV","TOT","PC","A","2019",16.21,
"ISR","PATENT_ENV","TOT","PC","A","1962",18.75,
"ISR","PATENT_ENV","TOT","PC","A","1963",4,
"ISR","PATENT_ENV","TOT","PC","A","1964",14.29,
"ISR","PATENT_ENV","TOT","PC","A","1965",5,
"ISR","PATENT_ENV","TOT","PC","A","1966",6.12,
"ISR","PATENT_ENV","TOT","PC","A","1967",12,
"ISR","PATENT_ENV","TOT","PC","A","1968",9.26,
"ISR","PATENT_ENV","TOT","PC","A","1969",30.77,
"ISR","PATENT_ENV","TOT","PC","A","1971",6.15,
"ISR","PATENT_ENV","TOT","PC","A","1972",3.23,
"ISR","PATENT_ENV","TOT","PC","A","1973",3.08,
"ISR","PATENT_ENV","TOT","PC","A","1974",6.49,
"ISR","PATENT_ENV","TOT","PC","A","1975",7.8,
"ISR","PATENT_ENV","TOT","PC","A","1976",17.3,
"ISR","PATENT_ENV","TOT","PC","A","1977",11.31,
"ISR","PATENT_ENV","TOT","PC","A","1978",18.02,
"ISR","PATENT_ENV","TOT","PC","A","1979",19.57,
"ISR","PATENT_ENV","TOT","PC","A","1980",13.93,
"ISR","PATENT_ENV","TOT","PC","A","1981",10.1,
"ISR","PATENT_ENV","TOT","PC","A","1982",8.06,
