"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2002",19.5821394460363,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2003",21.4340100358686,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2004",23.239396502237,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2005",23.3588799610823,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2006",22.7387715849358,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2007",21.6037563003172,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2008",20.730360175172,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2009",19.2513993006515,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2010",19.8243806105536,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2011",20.0700166010821,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2012",19.5471381907032,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2013",20.3047096286131,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2014",20.4104335228338,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2015",20.0494559248078,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2016",20.1993327420921,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2017",21.382544332505,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2018",22.0669971847313,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2019",21.8481065241273,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2020",21.276931147042,
"GBR","GFCFASSET","DWELLING","PC_GFCF","A","2021",23.1694406052046,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1980",5.82796223785409,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1981",5.72377613239617,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1982",6.95296324745414,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1983",8.88908010269508,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1984",7.91273976015277,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1985",7.79309306145721,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1986",8.10076013984659,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1987",7.66698420838114,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1988",6.63814927146649,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1989",7.9334282408154,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1990",7.98067548645659,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1991",8.76427744807089,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1992",7.868927354513,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1993",7.15685757026593,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1994",7.16999028465784,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1995",8.31496839297106,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1996",7.88673661555017,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1997",7.07492345185278,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1998",7.51816852028141,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","1999",7.37334859045043,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2000",7.29657555765002,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2001",6.46730268213596,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2002",5.81598947537787,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2003",6.78840546783294,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2004",6.4681017466761,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2005",5.39687338822985,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2006",6.02549717872416,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2007",5.55447700137285,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2008",6.1589621422234,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2009",4.65041163391623,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2010",5.33050564742887,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2011",6.32993547894476,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2012",6.98012326027509,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2013",6.03776074960614,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2014",5.48087829487548,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2015",7.02667619465952,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2016",8.3253926239633,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2017",9.46189547319567,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2018",7.93710031437192,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2019",9.35489097726957,
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2020",6.3422677024902,"E"
"NLD","GFCFASSET","TRANSPEQT","PC_GFCF","A","2021",5.72444629530187,"E"
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1970",27.4130077773991,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1971",26.8038680882718,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1972",26.4527383965208,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1973",25.8020709556951,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1974",26.0445756772621,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1975",27.3077371922045,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1976",27.5424848111297,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1977",27.1644172774728,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1978",26.8457108214611,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1979",26.8980569603407,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1980",27.019092235341,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1981",26.8648396061682,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1982",27.3518140572922,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1983",26.5632991655398,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1984",26.4476148726737,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1985",26.1324975387261,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1986",26.6112614800935,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1987",26.931012732657,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1988",27.8735838147527,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1989",27.5779065035371,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1990",27.9402631247793,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1991",29.3629465697123,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1992",29.3379676531948,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1993",27.9334097280658,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1994",26.3159205218864,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1995",25.9705264190908,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1996",25.6452527332017,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1997",24.621743506828,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1998",24.2794805272039,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","1999",24.2956321302883,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2000",25.6526085480403,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2001",25.9565029508732,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2002",25.925146676926,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2003",26.5594388469074,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2004",27.2086513925017,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2005",27.3733379749664,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2006",27.5704166797213,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2007",28.0818737098914,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2008",28.2823856735365,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2009",29.0491903023495,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2010",27.8023520236155,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2011",28.3365759176369,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2012",28.1870195648745,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2013",28.0670626655352,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2014",27.4211050305603,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2015",26.26103624904,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2016",25.2951483641169,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2017",25.1151351435029,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2018",25.1336819321914,
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2019",25.7584838535505,"E"
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2020",24.6775526843244,"E"
"FRA","GFCFASSET","OTHBUILDING","PC_GFCF","A","2021",25.5392894379116,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1970",50.7106661424219,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1971",49.3434074749912,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1972",59.016097735348,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1973",59.9620288908539,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1974",42.7296022435514,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1975",56.5725781395816,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1976",57.3481254210211,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1977",66.4946762009528,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1978",76.259907130337,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1979",76.5116843057695,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1980",67.9891158545209,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1981",60.1389450601376,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1982",58.4257264796946,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1983",64.0225406606695,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1984",46.8816338960432,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1985",51.1951944480631,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1986",62.8495443913025,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1987",63.8084044390708,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1988",59.6971666476493,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1989",55.1764661754527,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1990",56.6351961011888,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1991",55.3436018136384,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1992",47.3486240149909,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1993",45.0761399084603,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1994",42.0153321299778,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1995",41.6329577097793,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1996",40.1725665195688,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1997",36.1076831509975,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1998",37.0804612094372,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","1999",36.2039234424996,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2000",36.3794177467301,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2001",31.9976033863562,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2002",34.2530515351255,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2003",35.5434399032104,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2004",40.9081087327434,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2005",42.1972057653355,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2006",42.3772712466194,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2007",41.6378282151534,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2008",34.064285315469,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2009",31.4623759784587,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2010",31.4315727858907,"B"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2011",35.8263062882819,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2012",28.3036206532955,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2013",20.7834503679363,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2014",9.8433680512563,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2015",7.18420751792114,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2016",6.11279731458489,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2017",5.22382449501028,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2018",6.69214192498142,
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2019",8.04593152494289,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2020",9.2679707238623,"E"
"GRC","GFCFASSET","DWELLING","PC_GFCF","A","2021",9.80046142161411,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1980",0.492460544792631,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1981",0.519678313835167,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1982",0.547785685929847,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1983",0.560359752836075,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1984",0.545354516630451,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1985",0.511914940564828,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1986",0.56074613213076,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1987",0.565184202679582,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1988",0.593350232724218,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1989",0.531568058873765,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1990",0.454269648606517,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1991",0.487165388550462,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1992",0.527090049131901,"E"
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1993",0.483300895289996,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1994",0.325967059864433,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1995",0.310698619678821,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1996",0.350649383458343,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1997",0.359205401511544,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1998",0.352322703559283,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","1999",0.303209963668143,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2000",0.237477847215745,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2001",0.261515486647741,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2002",0.22739965095986,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2003",0.289131920710868,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2004",0.257224238822937,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2005",0.215709497002597,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2006",0.23981443685668,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2007",0.212613753343121,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2008",0.236155418441613,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2009",0.255470324859791,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2010",0.250213695684902,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2011",0.262342026513066,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2012",0.250540525606041,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2013",0.25582243708458,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2014",0.210038276996064,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2015",0.205927225871732,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2016",0.193469560352586,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2017",0.1730624659165,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2018",0.154554801562821,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2019",0.169073503164043,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2020",0.19550264884753,
"SWE","GFCFASSET","CULTASSET","PC_GFCF","A","2021",0.179768966772846,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1995",4.97545799919939,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1996",6.19066850909428,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1997",6.78502119602723,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1998",6.26051014252997,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","1999",6.06526830221815,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2000",8.75337222385237,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2001",7.04698395104918,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2002",7.1022750029706,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2003",6.48216306963283,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2004",6.47228217978046,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2005",7.04098220714958,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2006",6.86809403748739,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2007",6.45609909641242,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2008",7.11341392188988,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2009",7.86165684750954,
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2010",11.0814881198614,"B"
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2011",10.8455989988728,"E"
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2012",11.8112330616465,"E"
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2013",12.0877907866252,"E"
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2014",12.6330607810128,"E"
"GRC","GFCFASSET","OTHMACHINEQT","PC_GFCF","A","2015",14.5200674999654,"E"
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","1995",34.1759617958499,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","1996",31.6410487871137,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","1997",37.8176874799892,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","1998",40.0739163974071,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","1999",41.6005561041774,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2000",37.713371682332,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2001",37.7137436034768,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2002",36.6540783063491,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2003",40.8292498109571,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2004",45.6160699837157,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2005",48.1481097429116,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2006",46.3254294596948,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2007",47.4492798733628,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2008",49.1813937589862,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2009",47.8531853797999,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2010",41.0016098435417,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2011",30.7654305131275,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2012",26.5742079129124,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2013",31.1639917628104,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2014",31.063229937269,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2015",30.7830771468058,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2016",32.2669099713294,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2017",35.0272881062731,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2018",35.6436008117453,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2019",34.0789583872517,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2020",31.8682359445227,
"ISL","GFCFASSET","OTHBUILDING","PC_GFCF","A","2021",30.560431725269,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1971",19.3916349809886,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1972",21.1812627291242,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1973",24.5522062035824,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1974",24.271499644634,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1975",22.3611514975284,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1976",22.7575192973117,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1977",17.7102436468431,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1978",17.1414891070146,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1979",16.516041572526,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1980",16.8838635492526,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1981",16.2870945479641,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1982",15.3332552418883,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1983",15.8836454954484,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1984",16.1067731977483,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1985",15.5956350409215,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1986",17.3530043686887,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1987",18.1416803953871,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1988",18.8648866228364,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1989",20.9841170974774,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1990",21.9659423052484,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1991",22.3017292784735,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1992",22.5175025003572,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1993",23.5062655124402,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1994",24.9572383766133,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1995",24.0952689866086,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1996",25.2268602540835,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1997",25.6331840110269,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1998",23.6772607230671,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","1999",25.1201098146877,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2000",22.1715291951815,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2001",20.8670812843506,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2002",25.1222390827854,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2003",27.4526140387419,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2004",27.6401912852983,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2005",26.1111111111111,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2006",26.8404162209472,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2007",26.5485337933197,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2008",22.3578937575588,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2009",22.557273330272,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2010",22.6059459190279,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2011",22.2143848016741,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2012",25.3494296156828,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2013",27.7445712330697,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2014",28.7605427209388,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2015",30.2738648796499,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2016",33.390508862207,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2017",31.5843066786463,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2018",31.3362583654994,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2019",31.3293059329411,
"NZL","GFCFASSET","DWELLING","PC_GFCF","A","2020",33.8475980572222,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","1995",9.79146266263129,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","1996",9.18078863244937,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","1997",9.44424995459926,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","1998",9.3893975378463,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","1999",9.9628155117049,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2000",9.85797811182181,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2001",10.7013109505417,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2002",11.4814559611525,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2003",10.0932032263331,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2004",10.3017830926511,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2005",10.0407297723584,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2006",9.75316600355114,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2007",9.24968142763228,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2008",9.01487674209291,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2009",12.1193433082044,
"SVN","GFCFASSET","FIXASSET","PC_GFCF","A","2010",14.8439053836933,
